id,name,party,partyLabel,votes,election,electionLabel,ranking
,Ric Wharton,Q278315,Referendum Party,425,Q918503,1997 general election,5
Q260876,Anne Begg,Q3179541,Scottish Labour Party,14696,Q590740,2001 general election,1
,Ian Yuill,Q3250438,Scottish Liberal Democrats,10308,Q590740,2001 general election,2
,Moray Macdonald,Q3243587,Scottish Conservative Party,7098,Q590740,2001 general election,3
,Ian Angus,Q10658,Scottish National Party,4293,Q590740,2001 general election,4
,David Watt,Q891900,Scottish Socialist Party,495,Q590740,2001 general election,5
Q260876,Anne Begg,Q3179541,Scottish Labour Party,15272,Q428598,2005 general election,1
,Vicki Harris,Q3250438,Scottish Liberal Democrats,13924,Q428598,2005 general election,2
,Stewart Whyte,Q3243587,Scottish Conservative Party,7134,Q428598,2005 general election,3
Q540381,Maureen Watt,Q10658,Scottish National Party,4120,Q428598,2005 general election,4
,Rhonda Reekie,Q1256956,Scottish Green Party,768,Q428598,2005 general election,5
,Donald Munro,Q891900,Scottish Socialist Party,403,Q428598,2005 general election,6
Q260876,Anne Begg,Q3179541,Scottish Labour Party,15722,Q215622,2010 general election,1
,John Sleigh,Q3250438,Scottish Liberal Democrats,12216,Q215622,2010 general election,2
,Amanda Harvie,Q3243587,Scottish Conservative Party,8914,Q215622,2010 general election,3
Q1900265,Mark McDonald,Q10658,Scottish National Party,5102,Q215622,2010 general election,4
,Susan Ross,Q161269,British National Party,529,Q215622,2010 general election,5
,Rhonda Reekie,Q1256956,Scottish Green Party,413,Q215622,2010 general election,6
,Robert Green,Q7435633,Scotland Against Crooked Lawyers (page does not exist),138,Q215622,2010 general election,7
Q5022974,Callum McCaig,Q10658,Scottish National Party,20221,Q3586935,2015 general election,1
Q260876,Anne Begg,Q3179541,Scottish Labour Party,12991,Q3586935,2015 general election,2
Q24034678,Ross Thomson,Q3243587,Scottish Conservative Party,11087,Q3586935,2015 general election,3
,Denis Rixon,Q3250438,Scottish Liberal Democrats,2252,Q3586935,2015 general election,4
,Dan Yeats,Q1256956,Scottish Green Party,964,Q3586935,2015 general election,5
,Sandra Skinner,Q10647,UK Independence Party,897,Q3586935,2015 general election,6
,Christopher Gray,Q327591,Independent (politician),139,Q3586935,2015 general election,7
Q24034678,Ross Thomson,Q3243587,Scottish Conservative Party,18746,Q25052149,2017 general election,1
Q5022974,Callum McCaig,Q10658,Scottish National Party,13994,Q25052149,2017 general election,2
,Callum O'Dwyer,Q3179541,Scottish Labour Party,9143,Q25052149,2017 general election,3
,Jenny Wilson,Q3250438,Scottish Liberal Democrats,2610,Q25052149,2017 general election,4
Q75818973,Stephen Flynn,Q10658,Scottish National Party,20388,Q30173038,2019 general election,1
,Douglas Lumsden,Q3243587,Scottish Conservative Party,16398,Q30173038,2019 general election,2
,Ian Yuill,Q3250438,Scottish Liberal Democrats,5018,Q30173038,2019 general election,3
,Shona Simpson,Q3179541,Scottish Labour Party,3834,Q30173038,2019 general election,4
